date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-04-12,1.0,0.0,0.0,1.0,1.0,1.0,0.9036544850498339,0.9825072886297376
2022-04-10,14.0,29.0,6.0,49.0,0.32558139534883723,0.8775510204081632,0.9036544850498339,0.9825072886297377
2022-04-08,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-04-07,3.0,0.0,0.0,3.0,1.0,1.0,0.8846153846153845,0.9769585253456222
2022-04-06,3.0,0.0,0.0,3.0,1.0,1.0,0.8846153846153845,0.9769585253456222
2022-04-05,3.0,0.0,0.0,3.0,1.0,1.0,0.8846153846153847,0.9769585253456222
2022-04-04,1.0,0.0,0.0,1.0,1.0,1.0,0.8369963369963369,0.9769585253456222
2022-04-02,3.0,0.0,0.0,3.0,1.0,1.0,0.8369963369963369,0.9769585253456222
2022-04-01,1.0,0.0,0.0,1.0,1.0,1.0,0.8369963369963369,0.9769585253456222
2022-03-31,5.0,21.0,5.0,31.0,0.19230769230769232,0.8387096774193549,0.7043432757718471,0.9553135037006005
2022-03-30,2.0,0.0,0.0,2.0,1.0,1.0,0.8197278911564625,0.9783549783549785
2022-03-29,1.0,0.0,0.0,1.0,1.0,1.0,0.8197278911564625,0.9783549783549785
2022-03-27,2.0,1.0,0.0,3.0,0.6666666666666666,1.0,0.8197278911564626,0.9783549783549785
2022-03-26,1.0,0.0,0.0,1.0,1.0,1.0,0.7702040816326531,0.9677729677729678
2022-03-25,2.0,0.0,0.0,2.0,1.0,1.0,0.7702040816326531,0.9677729677729678
2022-03-24,4.0,52.0,10.0,66.0,0.07142857142857142,0.8484848484848485,0.7702040816326531,0.9677729677729677
2022-03-23,2.0,0.0,0.0,2.0,1.0,1.0,0.9028571428571429,0.9894179894179894
2022-03-22,3.0,0.0,0.0,3.0,1.0,1.0,0.9028571428571429,0.9894179894179894
2022-03-21,1.0,0.0,0.0,1.0,1.0,1.0,0.9028571428571429,0.9894179894179894
2022-03-19,8.0,17.0,2.0,27.0,0.32,0.9259259259259259,0.9028571428571428,0.9894179894179894
2022-03-18,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-03-17,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-03-16,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-03-15,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-03-14,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-03-13,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-03-12,2.0,0.0,0.0,2.0,1.0,1.0,0.8914285714285715,0.9894179894179894
2022-03-11,3.0,0.0,0.0,3.0,1.0,1.0,0.8914285714285715,0.9894179894179894
2022-03-10,1.0,0.0,0.0,1.0,1.0,1.0,0.8914285714285715,0.9894179894179894
2022-03-09,2.0,0.0,0.0,2.0,1.0,1.0,0.7961904761904762,0.9894179894179894
2022-03-08,3.0,0.0,0.0,3.0,1.0,1.0,0.7961904761904762,0.9894179894179894
2022-03-07,1.0,0.0,0.0,1.0,1.0,1.0,0.7961904761904762,0.9894179894179894
2022-03-06,6.0,19.0,2.0,27.0,0.24,0.9259259259259259,0.7485714285714286,0.9894179894179894
2022-03-05,1.0,0.0,0.0,1.0,1.0,1.0,0.8571428571428571,1.0
2022-03-04,2.0,0.0,0.0,2.0,1.0,1.0,0.7485714285714286,0.9894179894179895
2022-03-03,1.0,2.0,0.0,3.0,0.3333333333333333,1.0,0.7485714285714286,0.9894179894179895
2022-03-02,1.0,0.0,0.0,1.0,1.0,1.0,0.8438095238095239,0.9894179894179895
2022-03-01,2.0,0.0,0.0,2.0,1.0,1.0,0.8438095238095239,0.9894179894179895
2022-02-28,2.0,1.0,0.0,3.0,0.6666666666666666,1.0,0.8438095238095239,0.9894179894179895
2022-02-27,1.0,0.0,0.0,1.0,1.0,1.0,0.8914285714285715,0.9894179894179895
2022-02-26,6.0,19.0,2.0,27.0,0.24,0.9259259259259259,0.8200000000000001,0.9715608465608466
2022-02-25,1.0,0.0,0.0,1.0,1.0,1.0,0.9285714285714286,0.9821428571428571
2022-02-24,2.0,0.0,0.0,2.0,1.0,1.0,0.9285714285714286,0.9821428571428571
2022-02-23,3.0,0.0,0.0,3.0,1.0,1.0,0.9285714285714286,0.9821428571428571
2022-02-22,1.0,0.0,0.0,1.0,1.0,1.0,0.9285714285714286,0.9821428571428571
2022-02-21,2.0,0.0,0.0,2.0,1.0,1.0,0.9285714285714286,0.9821428571428571
2022-02-20,7.0,7.0,2.0,16.0,0.5,0.875,0.9285714285714286,0.9821428571428571
2022-02-19,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-02-18,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-02-17,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-02-16,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-02-15,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-02-14,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-02-13,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-02-12,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-02-11,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
2022-02-10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-02-09,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-02-08,2.0,0.0,0.0,2.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-02-07,3.0,0.0,0.0,3.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-02-05,2.0,0.0,0.0,2.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-02-04,2.0,0.0,0.0,2.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-02-03,2.0,0.0,0.0,2.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-02-01,1.0,0.0,0.0,1.0,1.0,1.0,0.9732142857142857,0.9915966386554622
2022-01-31,13.0,3.0,1.0,17.0,0.8125,0.9411764705882353,0.9732142857142857,0.9915966386554622
2022-01-30,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-01-29,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2022-01-28,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-01-27,3.0,0.0,0.0,3.0,1.0,1.0,0.9285714285714286,1.0
2022-01-26,2.0,0.0,0.0,2.0,1.0,1.0,0.9285714285714286,1.0
2022-01-24,1.0,0.0,0.0,1.0,1.0,1.0,0.9285714285714286,1.0
2022-01-23,2.0,0.0,0.0,2.0,1.0,1.0,0.9285714285714286,1.0
2022-01-22,2.0,0.0,0.0,2.0,1.0,1.0,0.9285714285714286,1.0
2022-01-21,1.0,0.0,0.0,1.0,1.0,1.0,0.9285714285714286,1.0
2022-01-19,1.0,1.0,0.0,2.0,0.5,1.0,0.9285714285714286,1.0
2022-01-18,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-01-15,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2022-01-14,2.0,0.0,0.0,2.0,1.0,1.0,0.869047619047619,0.9942857142857141
2022-01-12,2.0,0.0,0.0,2.0,1.0,1.0,0.7261904761904762,0.9942857142857141
2022-01-11,1.0,0.0,0.0,1.0,1.0,1.0,0.5833333333333333,0.9738775510204081
2022-01-10,1.0,0.0,0.0,1.0,1.0,1.0,0.44197994987468675,0.9602721088435374
2022-01-09,1.0,0.0,0.0,1.0,1.0,1.0,0.2991228070175439,0.9342980828695114
2022-01-08,1.0,0.0,0.0,1.0,1.0,1.0,0.156265664160401,0.9342980828695114
2022-01-06,2.0,22.0,1.0,25.0,0.08333333333333333,0.96,0.05688678217282337,0.9312585691916999
2022-01-05,0.0,1.0,0.0,1.0,0.0,1.0,0.06446253974858093,0.9149948329279637
2022-01-03,0.0,12.0,2.0,14.0,0.0,0.8571428571428571,0.20731968260572378,0.9149948329279637
2021-12-30,1.0,94.0,10.0,105.0,0.010526315789473684,0.9047619047619048,0.2166364527920592,0.9266566405081386
2021-12-28,0.0,9.0,2.0,11.0,0.0,0.8181818181818182,0.2355408566588691,0.9224049398278665
2021-12-22,0.0,1.0,0.0,1.0,0.0,1.0,0.30276774741517165,0.9456317130546398
2021-12-20,14.0,32.0,1.0,47.0,0.30434782608695654,0.9787234042553191,0.3539404553042974,0.937583423316209
2021-12-10,3.0,19.0,4.0,26.0,0.13636363636363635,0.8461538461538461,0.37639626036879814,0.9215753179464016
2021-12-08,2.0,0.0,0.0,2.0,1.0,1.0,0.3569157408882786,0.8054581018291855
2021-12-06,3.0,43.0,3.0,49.0,0.06521739130434782,0.9387755102040817,0.23054211451465226,0.8054581018291855
2021-12-04,2.0,12.0,2.0,16.0,0.14285714285714285,0.875,0.2659583890613616,0.8086566073062722
2021-11-30,24.0,27.0,1.0,52.0,0.47058823529411764,0.9807692307692307,0.3169787972246269,0.806105586898109
2021-11-27,24.0,43.0,4.0,71.0,0.3582089552238806,0.9436619718309859,0.2497519064683244,0.7884446763800556
2021-11-26,6.0,7.0,2.0,15.0,0.46153846153846156,0.8666666666666667,0.19857919857919862,0.7862888844858331
2021-11-22,0.0,2.0,58.0,60.0,0.0,0.03333333333333333,0.17612339351469788,0.8022969898556406
2021-11-17,3.0,23.0,0.0,26.0,0.11538461538461539,1.0,0.1907006529899165,0.9321504697091205
2021-11-16,31.0,68.0,4.0,103.0,0.31313131313131315,0.9611650485436893,0.19170984787666243,0.9239087114673623
2021-11-15,6.0,6.0,2.0,14.0,0.5,0.8571428571428571,0.1469768031436177,0.8085774407962857
2021-11-12,0.0,12.0,2.0,14.0,0.0,0.8571428571428571,0.12019108885790342,0.7235991871997651
2021-11-10,0.0,13.0,1.0,14.0,0.0,0.9285714285714286,0.13794734390229405,0.7282140984909148
2021-11-09,14.0,32.0,1.0,47.0,0.30434782608695654,0.9787234042553191,0.21487042082537094,0.7193705610759488
2021-11-07,5.0,44.0,3.0,52.0,0.10204081632653061,0.9423076923076923,0.2373262258898717,0.7033624557061414
2021-11-06,6.0,43.0,3.0,52.0,0.12244897959183673,0.9423076923076923,0.23989182355751018,0.7035179605786274
2021-11-04,0.0,10.0,55.0,65.0,0.0,0.15384615384615385,0.24960999654098928,0.7012555171397133
2021-11-02,10.0,22.0,90.0,122.0,0.3125,0.26229508196721313,0.3329433298743226,0.8017264747535281
2021-11-01,22.0,155.0,22.0,199.0,0.12429378531073447,0.8894472361809045,0.31795006841879697,0.857730175565972
2021-10-31,7.0,6.0,2.0,15.0,0.5384615384615384,0.8666666666666667,0.34619865598941846,0.7846955887122898
2021-10-30,6.0,7.0,2.0,15.0,0.46153846153846156,0.8666666666666667,0.2787993885901511,0.7707761747928759
2021-10-28,6.0,44.0,3.0,53.0,0.12,0.9433962264150944,0.23755668068077648,0.7807403916935088
2021-10-27,12.0,51.0,5.0,68.0,0.19047619047619047,0.9264705882352942,0.2973369004609963,0.7697790260151621
2021-10-26,7.0,5.0,2.0,14.0,0.5833333333333334,0.8571428571428571,0.28875955647992557,0.7715368720107031
2021-10-25,22.0,84.0,56.0,162.0,0.20754716981132076,0.654320987654321,0.23572925344962256,0.7905164638474379
2021-10-22,19.0,40.0,97.0,156.0,0.3220338983050847,0.3782051282051282,0.233204431722508,0.8238478155308495
2021-10-20,2.0,28.0,9.0,39.0,0.06666666666666667,0.7692307692307693,0.25862816053606735,0.8922674910933822
2021-10-17,28.0,134.0,11.0,173.0,0.1728395061728395,0.9364161849710982,0.27507837698628373,0.9032565020823932
2021-10-16,7.0,6.0,2.0,15.0,0.5384615384615384,0.8666666666666667,0.2857331161633597,0.9027245196139945
2021-10-12,12.0,80.0,6.0,98.0,0.13043478260869565,0.9387755102040817,0.2088100392402828,0.7836769005663754
2021-10-09,21.0,78.0,1.0,100.0,0.21212121212121213,0.99,0.22863803732915047,0.7733756372038876
2021-10-06,15.0,64.0,10.0,89.0,0.189873417721519,0.8876404494382022,0.2302499006431414,0.763599726839742
2021-10-04,6.0,6.0,2.0,14.0,0.5,0.8571428571428571,0.20312512668292443,0.6609697725243944
2021-10-01,4.0,18.0,4.0,26.0,0.18181818181818182,0.8461538461538461,0.20312512668292443,0.6609697725243944
2021-09-29,24.0,73.0,7.0,104.0,0.24742268041237114,0.9326923076923077,0.19912912268692043,0.6639001754547973
2021-09-28,0.0,2.0,58.0,60.0,0.0,0.03333333333333333,0.20105010623049474,0.6704760463923704
2021-09-26,7.0,19.0,4.0,30.0,0.2692307692307692,0.8666666666666667,0.22302812820851672,0.7895236654399894
2021-09-22,21.0,73.0,8.0,102.0,0.22340425531914893,0.9215686274509803,0.21203911721950575,0.7895236654399894
2021-09-21,0.0,11.0,54.0,65.0,0.0,0.16923076923076924,0.21583850931677015,0.7803199839674004
2021-09-20,6.0,6.0,2.0,14.0,0.5,0.8571428571428571,0.2817725752508361,0.8799536836010999
2021-09-16,4.0,22.0,4.0,30.0,0.15384615384615385,0.8666666666666667,0.22621701969528057,0.894909284161935
2021-09-13,12.0,34.0,1.0,47.0,0.2608695652173913,0.9787234042553191,0.22072251420077507,0.894909284161935
2021-09-12,4.0,22.0,4.0,30.0,0.15384615384615385,0.8666666666666667,0.20942945942945942,0.8965202264111751
2021-09-08,5.0,21.0,4.0,30.0,0.19230769230769232,0.8666666666666667,0.20785960071674356,0.9141248440157927
2021-09-07,6.0,18.0,4.0,28.0,0.25,0.8571428571428571,0.24161156304013445,0.9266789565699053
2021-09-05,6.0,7.0,2.0,15.0,0.46153846153846156,0.8666666666666667,0.23013197120339976,0.9421610114608272
2021-09-01,14.0,112.0,5.0,131.0,0.1111111111111111,0.9618320610687023,0.18460606853463996,0.947981117280933
2021-08-28,3.0,23.0,4.0,30.0,0.11538461538461539,0.8666666666666667,0.1836990390561819,0.9020399517624077
2021-08-26,18.0,81.0,1.0,100.0,0.18181818181818182,0.99,0.20531076066790352,0.9055288720830111
2021-08-24,14.0,84.0,1.0,99.0,0.14285714285714285,0.98989898989899,0.1961434573829532,0.8108035973577364
2021-08-23,27.0,36.0,3.0,66.0,0.42857142857142855,0.9545454545454546,0.19614345738295316,0.7943894559435949
2021-08-22,19.0,93.0,4.0,116.0,0.16964285714285715,0.9655172413793104,0.18426961693768415,0.7983319420289383
2021-08-19,7.0,42.0,5.0,54.0,0.14285714285714285,0.9074074074074074,0.1748772236167194,0.7622527593980315
2021-08-18,11.0,94.0,59.0,164.0,0.10476190476190476,0.6402439024390244,0.1544690603514133,0.6373850345303066
2021-08-17,24.0,66.0,11.0,101.0,0.26666666666666666,0.8910891089108911,0.18712212157590308,0.668370599487997
2021-08-15,6.0,45.0,105.0,156.0,0.11764705882352941,0.3269230769230769,0.17147586307250173,0.6735224864836974
2021-08-14,2.0,12.0,2.0,16.0,0.14285714285714285,0.875,0.15996014567443137,0.6576763326375435
2021-08-12,19.0,36.0,1.0,56.0,0.34545454545454546,0.9821428571428571,0.16945231463503888,0.6716550010279766
2021-08-11,16.0,138.0,62.0,216.0,0.1038961038961039,0.7129629629629629,0.14607569125841552,0.6554090289549369
2021-08-10,0.0,2.0,58.0,60.0,0.0,0.03333333333333333,0.13123339070182924,0.6790983026442107
2021-08-09,4.0,8.0,2.0,14.0,0.3333333333333333,0.8571428571428571,0.13123339070182924,0.8029078264537345
2021-08-06,22.0,118.0,11.0,151.0,0.15714285714285714,0.9271523178807947,0.12757038703882556,0.8042683706714214
2021-08-05,1.0,26.0,98.0,125.0,0.037037037037037035,0.216,0.14314812892694775,0.8033222968776658
2021-08-04,45.0,170.0,6.0,221.0,0.20930232558139536,0.9728506787330317,0.1786734501665547,0.905798487353856
2021-08-03,6.0,27.0,5.0,38.0,0.18181818181818182,0.868421052631579,0.19272916189668501,0.8994728801879128
2021-08-02,0.0,29.0,4.0,33.0,0.0,0.8787878787878788,0.19585566502318816,0.9072808616801049
2021-08-01,0.0,36.0,4.0,40.0,0.0,0.9,0.20588072767982973,0.9089718789961222
2021-07-31,4.0,9.0,2.0,15.0,0.3076923076923077,0.8666666666666667,0.2160848093124828,0.9054004504246935
2021-07-29,37.0,102.0,12.0,151.0,0.26618705035971224,0.9205298013245033,0.18861228183995532,0.9054004504246935
2021-07-28,4.0,10.0,1.0,15.0,0.2857142857142857,0.9333333333333333,0.18371185435585566,0.887196685703459
2021-07-27,4.0,9.0,1.0,14.0,0.3076923076923077,0.9285714285714286,0.18685157178128733,0.8865164135946156
2021-07-25,22.0,86.0,9.0,117.0,0.2037037037037037,0.9230769230769231,0.14765743258714817,0.8637534622602356
2021-07-24,4.0,53.0,7.0,64.0,0.07017543859649122,0.890625,0.1293794143091299,0.8726102770871998
2021-07-18,1.0,13.0,2.0,16.0,0.07142857142857142,0.875,0.12411625641439306,0.8552682441201668
2021-07-15,3.0,23.0,4.0,30.0,0.11538461538461539,0.8666666666666667,0.11867407954364476,0.8401583540102767
2021-07-11,32.0,106.0,36.0,174.0,0.2318840579710145,0.7931034482758621,0.10219056306012828,0.7405246543765772
2021-07-10,4.0,9.0,1.0,14.0,0.3076923076923077,0.9285714285714286,0.08334998334998334,0.7686668774658811
2021-07-09,1.0,29.0,9.0,39.0,0.03333333333333333,0.7692307692307693,0.07146391023942043,0.7760138162413913
2021-07-01,5.0,61.0,1.0,67.0,0.07575757575757576,0.9850746268656716,0.0805268902701424,0.8078379920655671
2021-06-26,1.0,29.0,9.0,39.0,0.03333333333333333,0.7692307692307693,0.07892096930938274,0.7924499725941907
2021-06-25,1.0,29.0,9.0,39.0,0.03333333333333333,0.7692307692307693,0.08216974545535514,0.8120998142779307
2021-06-17,0.0,11.0,54.0,65.0,0.0,0.16923076923076924,0.08492663768593157,0.8294418472449638
2021-06-13,10.0,90.0,1.0,101.0,0.1,0.9900990099009901,0.09853207986280234,0.9437275615306779
2021-06-11,11.0,38.0,1.0,50.0,0.22448979591836735,0.98,0.10850512568490475,0.9244046614987393
2021-06-09,12.0,112.0,1.0,125.0,0.0967741935483871,0.992,0.10306953740600966,0.9083542413306721
2021-06-06,6.0,87.0,13.0,106.0,0.06451612903225806,0.8773584905660378,0.1132648801734335,0.9058025171927412
2021-06-04,6.0,101.0,11.0,118.0,0.056074766355140186,0.9067796610169492,0.1448646168422946,0.9137989233023548
2021-06-03,3.0,54.0,7.0,64.0,0.05263157894736842,0.890625,0.1391580833998552,0.9205227079922411
2021-06-02,6.0,57.0,2.0,65.0,0.09523809523809523,0.9692307692307692,0.17559533036341796,0.9259436263595882
2021-05-31,9.0,44.0,9.0,62.0,0.16981132075471697,0.8548387096774194,0.20594593214259116,0.9201351491225395
2021-05-30,11.0,48.0,9.0,68.0,0.1864406779661017,0.8676470588235294,0.20590024709530713,0.9219649132862694
2021-05-28,19.0,94.0,3.0,116.0,0.168141592920354,0.9741379310344828,0.19341013609873534,0.93947191608739
2021-05-27,4.0,10.0,1.0,15.0,0.2857142857142857,0.9333333333333333,0.18566477291481495,0.9379400165319411
2021-05-26,1.0,61.0,3.0,65.0,0.016129032258064516,0.9538461538461539,0.1610389225746789,0.9352687041045311
2021-05-25,4.0,9.0,1.0,14.0,0.3076923076923077,0.9285714285714286,0.17914293837454726,0.9162463471511398
2021-05-24,4.0,9.0,1.0,14.0,0.3076923076923077,0.9285714285714286,0.1566154658470747,0.9250360016267913
2021-05-23,10.0,49.0,9.0,68.0,0.1694915254237288,0.8676470588235294,0.12348193271354159,0.9331078870973976
2021-05-21,10.0,91.0,1.0,102.0,0.09900990099009901,0.9901960784313726,0.11009136847551972,0.9498832539605606
2021-05-20,9.0,70.0,3.0,82.0,0.11392405063291139,0.9634146341463414,0.10785185881026747,0.9512838141846502
2021-05-19,17.0,133.0,14.0,164.0,0.11333333333333333,0.9146341463414634,0.10622900908615193,0.9250817235923158
2021-05-18,17.0,102.0,26.0,145.0,0.14285714285714285,0.8206896551724138,0.11146710432424715,0.9358624183865338
2021-05-16,15.0,85.0,1.0,101.0,0.15,0.9900990099009901,0.09105894105894105,0.862838726151019
2021-05-14,5.0,61.0,1.0,67.0,0.07575757575757576,0.9850746268656716,0.06963036963036963,0.7644799106776349
2021-05-13,5.0,61.0,1.0,67.0,0.07575757575757576,0.9850746268656716,0.07976023976023974,0.7647324075915615
2021-05-12,2.0,22.0,0.0,24.0,0.08333333333333333,1.0,0.07543123543123542,0.7668646037536085
2021-05-11,4.0,35.0,11.0,50.0,0.10256410256410256,0.78,0.08088294882687405,0.7406923027721471
2021-05-09,15.0,85.0,1.0,101.0,0.15,0.9900990099009901,0.08593536767239633,0.7673589694388138
2021-05-07,0.0,39.0,87.0,126.0,0.0,0.30952380952380953,0.09893020416120872,0.7637900078914963
2021-05-06,0.0,38.0,88.0,126.0,0.0,0.30158730158730157,0.09893020416120872,0.7660575815876414
2021-05-05,11.0,64.0,1.0,76.0,0.14666666666666667,0.9868421052631579,0.10250163273263732,0.7698120888550293
2021-05-04,1.0,21.0,0.0,22.0,0.045454545454545456,1.0,0.08154925178025636,0.6379049400305872
2021-05-03,13.0,94.0,24.0,131.0,0.12149532710280374,0.816793893129771,0.11901178924279383,0.6188573209829682
2021-05-02,4.0,25.0,1.0,30.0,0.13793103448275862,0.9666666666666667,0.11464232692940628,0.6230515999864075
2021-04-30,20.0,63.0,3.0,86.0,0.24096385542168675,0.9651162790697675,0.10089027438425027,0.6278135047483122
2021-04-29,0.0,41.0,85.0,126.0,0.0,0.3253968253968254,0.07539543789543789,0.6243935321080933
2021-04-27,1.0,39.0,82.0,122.0,0.025,0.32786885245901637,0.1010019068981333,0.7107403515376196
2021-04-24,0.0,4.0,59.0,63.0,0.0,0.06349206349206349,0.10392398482021124,0.7847810649225951
2021-04-23,4.0,9.0,2.0,15.0,0.3076923076923077,0.8666666666666667,0.11344779434402076,0.8534309773919008
2021-04-22,4.0,40.0,8.0,52.0,0.09090909090909091,0.8461538461538461,0.07914426004048646,0.7969553935277818
2021-04-21,1.0,23.0,0.0,24.0,0.041666666666666664,1.0,0.07714625804248446,0.8189334155058038
2021-04-20,1.0,15.0,1.0,17.0,0.0625,0.9411764705882353,0.09160204035540963,0.8160762726486609
2021-04-19,19.0,87.0,8.0,114.0,0.1792452830188679,0.9298245614035088,0.09615055787562525,0.8192848287983935
2021-04-18,1.0,21.0,4.0,26.0,0.045454545454545456,0.8461538461538461,0.09024852237046678,0.820093301593284
2021-04-17,7.0,98.0,88.0,193.0,0.06666666666666667,0.5440414507772021,0.10056173856603592,0.8379896909182448
2021-04-15,5.0,69.0,83.0,157.0,0.06756756756756757,0.4713375796178344,0.0955022147565121,0.8987976221924974
2021-04-14,2.0,24.0,0.0,26.0,0.07692307692307693,1.0,0.09630266677647634,0.9509972099438854
2021-04-13,7.0,42.0,1.0,50.0,0.14285714285714285,0.98,0.09180716228097184,0.9509972099438854
2021-04-10,5.0,48.0,2.0,55.0,0.09433962264150944,0.9636363636363636,0.07735137996804665,0.9538543528010283
2021-04-09,4.0,25.0,2.0,31.0,0.13793103448275862,0.9354838709677419,0.06857353913956035,0.9553861543328298
